"Index","JP","UK","US","Euro","Pac"
2006-09-29,2.23889040136403,2.56938991415316,2.08930782020728,3.68181053750489,3.7487251218517
2006-10-31,2.24000405556288,2.70647160532872,2.17919737088247,3.71280279493778,3.672234914852
2006-11-30,2.32999808478351,2.70464396677602,2.09531944517212,3.59368283956951,3.59782526955661
2006-12-29,2.62278073885828,2.70281879490988,2.05388657478736,3.71242385973819,3.59816366546232
2007-01-31,2.81572156568021,2.68769510860743,2.06888288524954,3.76794997448433,3.48796736021588
2007-02-28,2.8583962906085,2.67015452943527,1.99547752618915,3.79724801070325,3.41145578030951
2007-03-30,2.69631806882155,2.62291080751225,1.96646287944341,3.73743761638503,3.44756999558822
2007-04-30,2.51052438063017,2.60505932483075,2.05996366164449,3.9425341035353,3.41790355523992
2007-05-31,2.25456435365954,2.74776313338514,2.12776715075467,3.8962054032801,3.50483638650842
2007-06-29,2.34603216786189,2.88054094922657,2.1810672607044,3.88072276706599,3.57422851721906
2007-07-31,2.4462586124616,3.0636567897455,2.2716427548446,4.20298706494216,3.86960703670685
2007-08-31,2.42572468600182,2.97975430175485,2.27052040170486,4.19750454117693,3.73889005782157
2007-09-28,2.58710606016078,3.26763640142375,2.58123631829182,4.93768949375055,4.35012771703404
2007-10-31,2.82780716801187,3.4132007652708,2.57900470187831,5.02853544916464,4.44498900181139
2007-11-30,2.6422348660911,3.24747857195107,2.44588822593423,4.38758383014235,4.07839643272334
2007-12-31,2.53322269666793,3.19776392365451,2.50367094626423,4.32628286699827,4.1137450303354
2008-01-31,2.52618379445428,3.15935948924353,2.37488444321083,3.85329212565193,3.6796575876914
2008-02-29,2.48525639094172,3.22819838369625,2.43436491953137,4.17816355717923,3.6792996791623
2008-03-31,2.43833070745263,3.25445457225824,2.41607425944673,4.51879551741339,3.65419140064286
2008-04-30,2.56069022738863,3.13927634459807,2.39638353714491,3.94749400729389,3.77697912505039
2008-05-30,2.5856872034467,2.97983129220664,2.32819740879485,3.75270776653394,3.52378570703462
2008-06-30,2.2883547904923,2.80585429104258,2.2168347443527,3.26311441972319,3.11726008846704
2008-07-31,2.25651398140258,2.6368002557574,2.08728088573427,3.19043148984121,3.02003211402767
2008-08-29,2.00665563429296,2.54624719103151,2.06180118206908,3.00493399995848,2.73131499991166
2008-09-30,1.63410728920944,2.05184713667772,1.86067003504267,2.65674323488392,2.33057848126001
2008-10-31,1.29462023484989,1.58164397963119,1.46615362025087,1.82491868419827,1.62605550016728
2008-11-28,1.32367316377794,1.39992318197144,1.36712582341835,1.64987440552268,1.63119390184977
2008-12-31,1.30745850028528,1.28955907692198,1.29924238444638,1.70537709289741,1.60490168229879
2009-01-30,1.191949234349,1.20570154840528,1.21201727932165,1.47741979077963,1.45461643976551
2009-02-27,1.03114091178232,1.05029900794616,1.08117719592477,1.31276628462747,1.29869987098918
2009-03-31,0.909390906870845,1.11015728643689,1.15549866216455,1.4236762856604,1.40345043884863
2009-04-30,1.09799667545428,1.25145210710193,1.273321679524,1.61687032978136,1.68092302534936
2009-05-29,1.22726468584225,1.31837467967422,1.39446972148508,1.78524719202723,2.05855090356971
2009-06-30,1.18666991990926,1.28743415013858,1.35015566911136,1.66941186192281,1.99384557641391
2009-07-31,1.27451530006846,1.45962372825705,1.45748622583769,1.89176657934319,2.15871682872834
2009-08-31,1.32979820036651,1.50423913739166,1.49467371969633,2.03678588315231,2.06368421233986
2009-09-30,1.28105929746384,1.48003994414434,1.46614669002372,2.07694456346715,2.12127631389387
2009-10-30,1.22563067232415,1.47659264613779,1.43983901994738,1.88994641394398,2.12189723583178
2009-11-30,1.08597586475342,1.43606795099744,1.40339423365453,1.8261433176232,1.97776538674299
2009-12-31,1.06570624571793,1.41670986485111,1.43157484075603,1.77897676341244,1.98330641622957
2010-01-29,1.10250928151405,1.33681018072976,1.39204842698013,1.70396618834863,1.85920155080588
2010-02-26,1.0968646725573,1.26922224365569,1.3638267945614,1.55841740114188,1.88901567560613
2010-03-31,1.19691350987761,1.45726493658587,1.4487497304305,1.69763878970818,2.04891800682673
2010-04-30,1.23992646275216,1.47831064435583,1.54539363758386,1.73063208481229,2.03814813135695
2010-05-31,1.14521863890947,1.32301966894853,1.37494142765367,1.48398986657044,1.85144444759032
2010-06-30,1.07912463549006,1.26235663380731,1.22309046676822,1.4481784571947,1.81688273331882
2010-07-30,1.10087101395058,1.41407437991582,1.23849637945694,1.54130713271445,1.87043732562926
2010-08-31,1.00772038969323,1.32105041331179,1.13852049976921,1.47979457962524,1.88775270437326
2010-09-30,0.999640587948529,1.45260892078403,1.20980786804439,1.59075424634273,2.05434044542559
2010-10-29,1.04008732413454,1.55366256825905,1.34358655847052,1.75103842563489,2.23534248913458
2010-11-30,1.06263944634076,1.4586085448296,1.28948673452288,1.53626732438749,2.17276848880913
2010-12-31,1.08183538542198,1.5329777025046,1.35557515379668,1.60094915540563,2.22521825649827
2011-01-31,1.02608880102977,1.41370810434543,1.2979584611318,1.59353872606196,2.05511673973416
2011-02-28,1.06743116421079,1.4760293432841,1.39290196415481,1.60762698591909,1.97185689588613
2011-03-31,0.960023999568664,1.39235096690836,1.38293315597997,1.53480027471486,1.98699665746494
2011-04-30,0.914101354782662,1.41714138094177,1.39939343354383,1.56522000440329,1.95007957590558
2011-05-31,0.945056786250668,1.40110317811912,1.42903547258873,1.52169622004502,2.10335909093713
2011-06-30,0.985745664943833,1.35450574685236,1.39754896825247,1.5210883318117,2.02464581978037
2011-07-31,1.04801278506692,1.34513571006219,1.33837798683114,1.39717528234216,2.00143507395951
2011-08-31,0.933548832758993,1.21347799788723,1.25027243466548,1.2165668017989,1.81486726810424
2011-09-30,0.915844421271508,1.06628705071208,1.14815113516869,1.04703460527589,1.55137250462873
2011-10-31,0.915298029054383,1.13364523288378,1.24572150758348,1.11263384709959,1.66767332303102
2011-11-30,0.852149211718149,1.07608201322002,1.21594619754991,1.01871717239741,1.48419618436532
2011-12-31,0.843267469495877,1.03922988947961,1.21763786472328,0.926397443875528,1.39737496489055
