"Index","JP","UK","US","Euro","Pac"
346,0.030887623866751,0.10584018553658,0.516339869281046,0.205355260383723,0.1415770609319
347,0.0246679316888046,0.105418511490618,0.514864010120177,0.211153278515707,0.143896268184693
348,0.0227015921931176,0.103030303030303,0.501797637390858,0.20698510529019,0.165485362095532
349,0.0252002344207853,0.0947450673959758,0.537214299667904,0.184606368431334,0.158234030084001
350,0.0257837679460885,0.0947358140443403,0.533743529641567,0.187225314972165,0.158511573395839
351,0.0244342078910475,0.096735429601442,0.5464650510715,0.196975766072502,0.135389545363509
352,0.025830997196636,0.0969162995594714,0.547657188626352,0.195634761714057,0.133960752903484
353,0.0170204245094113,0.0957148578293953,0.552563075690829,0.198237885462555,0.136463756507809
354,0.0133802129114171,0.095712471921086,0.533059869127844,0.200117198945209,0.157730247094443
355,0.0130859375,0.09521484375,0.53837890625,0.19638671875,0.15693359375
356,0.01591796875,0.09384765625,0.53642578125,0.196875,0.15693359375
357,0.0207011034078703,0.0955961331901182,0.535299287178986,0.19050873938092,0.157894736842105
358,0.0433663743804804,0.092642012962257,0.53135722455204,0.177945101029356,0.154689287075867
359,0.0265521280749707,0.0943967200312378,0.548711440843421,0.175810230378758,0.154529480671613
360,0.0175087543771886,0.0983491745872937,0.565082541270635,0.183291645822911,0.135767883941971
361,0.0157062825130052,0.0979391756702681,0.626750700280112,0.127551020408163,0.132052821128451
