Date,AUSTRUS,CDNDLUS,JAPYNUS/100,NEWZDUS,SWISFUS,BRITPUS,INDNRUS/100,INDONUS/1000,SKORWUS,NORGKUS,PHILPUS,SWEDKUS,TAIWDUS,SINGDUS,THAIBUS,TURKLUS,SARFNUS,CHILPUS,MALAYUS,US$CWMN,CHINYUS,HKDOLUS,DANKRUS,BOEUSA$
4/28/1995,0.7283,0.7375,0.01187599,0.6723,0.8737,1.612,0.03181,0.0004478,0.00131,0.1605,0.03839,0.1374,0.039368,0.7174,0.04066,23.5997,0.2764,0.002572,0.4047,80.1784,0.118943,0.12917,0.1836,87.82
5/31/1995,0.7178,0.7296,0.01183,0.6644,0.8569,1.588,0.03182,0.0004491,0.00132,0.1591,0.03876,0.136,0.0391,0.7189,0.04052,23.39995,0.2713,0.002723,0.4058,80.9097,0.120672,0.12928,0.1814,88.65
6/30/1995,0.7097,0.7287,0.01179999,0.6691,0.8707,1.5945,0.03185,0.000449,0.00132,0.1624,0.03915,0.1376,0.03872,0.7158,0.04051,22.7997,0.275,0.002679,0.4102,80.5655,0.1205,0.1292,0.1854,88.3
7/31/1995,0.7388,0.7334,0.01131,0.674,0.8677,1.596,0.03183,0.0004474,0.00132,0.163,0.03902,0.1415,0.03778,0.7175,0.04039,22.19994,0.2763,0.002631,0.4069,81.0703,0.1205,0.1292,0.1858,88.78
8/31/1995,0.7513,0.7441,0.01026999,0.6526,0.8319,1.5505,0.03139,0.0004412,0.00129,0.1558,0.03858,0.1369,0.03637,0.7039,0.03994,20.79968,0.2735,0.00254,0.401,84.447,0.1202,0.1292,0.1755,93.18
9/29/1995,0.7556,0.7452,0.01002999,0.6578,0.8656,1.583,0.02948,0.0004414,0.0013,0.16,0.03837,0.1439,0.03695,0.702,0.03984,20.39969,0.274,0.002492,0.3977,83.9326,0.1202,0.1293,0.1806,92.38
10/31/1995,0.7607,0.7438,0.009809,0.6586,0.8807,1.5805,0.02924,0.0004403,0.00131,0.1606,0.03845,0.1508,0.03705,0.7072,0.03973,19.59967,0.2742,0.002409,0.3935,84.1289,0.1203,0.1293,0.1832,92.87
11/30/1995,0.7432,0.7352,0.009799,0.6531,0.8507,1.5325,0.02866,0.0004379,0.0013,0.157,0.03819,0.1525,0.03661,0.7086,0.03973,18.29955,0.273,0.002423,0.3941,85.213,0.1203,0.1293,0.1785,93.88
12/31/1995,0.7435,0.7329,0.009668,0.6532,0.8669,1.553,0.0284,0.000436,0.00129,0.1581,0.0382,0.1495,0.0366,0.7078,0.03971,16.79965,0.2743,0.00246,0.3936,85.2587,0.1202,0.1293,0.1804,93.96
1/31/1996,0.7457,0.7281,0.009341,0.6723,0.8247,1.5132,0.02745,0.0004363,0.00127,0.1534,0.0382,0.1439,0.0364,0.7041,0.03946,15.99966,0.2739,0.002432,0.3906,87.4318,0.1203,0.1293,0.1734,96.62
2/29/1996,0.7646,0.7296,0.009498,0.6733,0.8322,1.5306,0.02881,0.0004321,0.00128,0.1559,0.03821,0.1481,0.03637,0.7081,0.0397,15.19965,0.259,0.002425,0.3924,86.4289,0.1207,0.1293,0.1761,95.44
3/29/1996,0.7823,0.7357,0.009321,0.6814,0.8396,1.5277,0.02928,0.0004279,0.00128,0.1561,0.03817,0.1497,0.0367,0.7105,0.03962,14.09976,0.2512,0.00243,0.3946,86.6871,0.1197,0.1293,0.1755,95.84
4/30/1996,0.7873,0.7343,0.009517,0.6865,0.8039,1.5083,0.02874,0.0004292,0.00128,0.1523,0.03821,0.1471,0.03681,0.7115,0.0396,13.39987,0.2315,0.002455,0.401,87.0609,0.1198,0.1293,0.1694,96.42
5/31/1996,0.7987,0.7306,0.009251,0.6785,0.8003,1.5505,0.02857,0.0004288,0.00127,0.1538,0.03817,0.1484,0.03614,0.7097,0.03949,12.79963,0.2296,0.002449,0.4004,87.5508,0.1198,0.1292,0.1698,96.98
6/28/1996,0.7875,0.7333,0.009113,0.6853,0.7981,1.552,0.02853,0.0004298,0.00123,0.1538,0.03817,0.1507,0.03635,0.7085,0.03938,12.29998,0.231,0.002438,0.4008,87.6389,0.1199,0.1292,0.1703,97.15
7/31/1996,0.7736,0.7274,0.009361,0.6888,0.835,1.5561,0.02795,0.0004255,0.00123,0.157,0.03812,0.1515,0.03634,0.7072,0.03958,11.99963,0.2219,0.002433,0.4008,86.4925,0.1199,0.1293,0.1757,95.65
8/30/1996,0.79,0.7306,0.009179,0.6901,0.8319,1.561,0.02803,0.0004268,0.00122,0.1561,0.03815,0.1512,0.03641,0.7107,0.03953,11.59962,0.2228,0.002433,0.401,86.8052,0.12,0.1293,0.1748,96.05
9/30/1996,0.7914,0.7342,0.008979,0.6991,0.7971,1.565,0.02805,0.0004306,0.00121,0.1538,0.03811,0.1509,0.03639,0.7102,0.03934,10.89973,0.2205,0.00242,0.399,87.9824,0.12,0.1293,0.1708,97.5
10/31/1996,0.7914,0.7472,0.008768,0.7074,0.7881,1.6273,0.02804,0.0004294,0.00121,0.1569,0.03805,0.1519,0.03631,0.7095,0.0392,10.39961,0.2129,0.002379,0.3957,87.4656,0.12,0.1293,0.172,97.12
11/29/1996,0.8103,0.7429,0.00883,0.707,0.7746,1.677,0.02801,0.0004267,0.0012,0.1561,0.03806,0.1499,0.03638,0.7136,0.03923,9.89996,0.2197,0.002381,0.3958,87.7464,0.12,0.1293,0.1705,97.49
12/31/1996,0.7947,0.7297,0.008632,0.7066,0.7465,1.7125,0.02788,0.0004233,0.00118,0.1552,0.03802,0.1451,0.03638,0.7145,0.0389,9.29972,0.2136,0.002354,0.3958,88.4869,0.1201,0.1293,0.1688,98.44
1/31/1997,0.7624,0.7423,0.008235,0.6889,0.7021,1.602,0.027865,0.0004205,0.00116,0.1542,0.03795,0.1379,0.03645,0.71,0.0386,8.6599,0.219,0.00238,0.4023,91.6567,0.1201,0.129,0.1601,102.07
2/28/1997,0.7784,0.7309,0.008324,0.6946,0.6765,1.6295,0.02787,0.0004174,0.00116,0.1487,0.03797,0.1334,0.03633,0.7008,0.03861,8.19983,0.2233,0.002422,0.403,92.8091,0.1201,0.1291,0.1554,103.32
3/31/1997,0.786,0.7222,0.008081,0.695,0.6906,1.6395,0.02787,0.0004163,0.00112,0.1516,0.03792,0.1328,0.03631,0.692,0.03849,7.79983,0.2261,0.002406,0.4036,93.1875,0.1201,0.129,0.1573,103.99
4/30/1997,0.7808,0.7155,0.007868,0.693,0.6787,1.6245,0.02796,0.0004112,0.00112,0.1405,0.03792,0.1275,0.03615,0.6909,0.0383,7.39982,0.2249,0.002389,0.3984,95.4034,0.1201,0.1291,0.1518,106.4
5/30/1997,0.7601,0.7255,0.0086,0.6896,0.7071,1.6405,0.02794,0.0004111,0.00112,0.1407,0.03791,0.1291,0.03588,0.6988,0.04033,7.09994,0.2237,0.002387,0.398,92.534,0.1202,0.1291,0.1539,102.65
6/30/1997,0.7538,0.7241,0.008722,0.6804,0.6842,1.6645,0.02793,0.0004112,0.00113,0.1364,0.03791,0.1296,0.03596,0.6993,0.04049,6.69993,0.2208,0.002402,0.3961,92.587,0.1204,0.1291,0.1505,102.68
7/31/1997,0.7488,0.7254,0.008428,0.6504,0.6616,1.641,0.028,0.0003824,0.00112,0.1309,0.03356,0.125,0.03484,0.6794,0.0314,6.29993,0.2169,0.0024,0.3794,95.1516,0.1206,0.1292,0.1426,105.78
8/29/1997,0.7321,0.7204,0.00828,0.6394,0.6705,1.62,0.02749,0.0003448,0.00111,0.1336,0.03289,0.1267,0.03486,0.6594,0.02928,5.99958,0.2131,0.002409,0.3408,95.2904,0.1202,0.129,0.1461,105.79
9/30/1997,0.7258,0.7241,0.008309,0.6417,0.6908,1.6185,0.02764,0.0003044,0.00109,0.1415,0.02911,0.1321,0.03497,0.654,0.02789,5.79981,0.2144,0.002414,0.3076,94.551,0.1203,0.1292,0.1491,105.09
10/31/1997,0.701,0.7099,0.008306,0.6219,0.7151,1.6743,0.02751,0.0002786,0.00104,0.1425,0.02874,0.1334,0.03232,0.6357,0.02481,5.49992,0.2076,0.00237,0.2965,93.8666,0.1203,0.1294,0.1521,104.26
11/28/1997,0.6806,0.7021,0.007824,0.617,0.701,1.6877,0.02592,0.0002742,0.00085,0.139,0.02878,0.1296,0.03099,0.6274,0.02454,5.19957,0.2059,0.002291,0.2857,96.3094,0.1203,0.1294,0.149,107.26
12/31/1997,0.6503,0.6992,0.007659,0.5827,0.6843,1.6508,0.02548,0.0002286,0.00059,0.1358,0.02506,0.1259,0.03064,0.5944,0.02077,4.89969,0.2058,0.002274,0.257,97.9869,0.1203,0.129,0.146,109.08
1/30/1998,0.6843,0.687,0.007877,0.585,0.6768,1.6335,0.02587,0.0000947,0.00066,0.1316,0.02335,0.1228,0.02942,0.5834,0.01892,4.69992,0.2024,0.002198,0.2386,98.597,0.1203,0.1293,0.1433,109.56
2/27/1998,0.6788,0.7023,0.007931,0.5848,0.6824,1.6443,0.02539,0.0001136,0.00061,0.1319,0.02509,0.125,0.03115,0.6175,0.02323,4.39957,0.2025,0.002223,0.2706,97.3987,0.1208,0.1292,0.1445,108.35
3/31/1998,0.6619,0.7045,0.007506,0.5524,0.6564,1.6713,0.02532,0.0001163,0.00072,0.1311,0.02634,0.1249,0.03043,0.6196,0.02541,4.09968,0.1985,0.002205,0.274,99.0531,0.1208,0.1291,0.1419,110.69
4/30/1998,0.65,0.6988,0.007528,0.5537,0.6661,1.6708,0.02517,0.0001237,0.00075,0.134,0.02489,0.1292,0.03033,0.6315,0.0259,3.99956,0.1976,0.002208,0.2679,98.1488,0.1208,0.1291,0.146,109.47
5/29/1998,0.6232,0.6864,0.007199,0.5343,0.6745,1.6323,0.02397,0.0000881,0.00071,0.1325,0.0257,0.1277,0.02942,0.5965,0.02476,3.89991,0.194,0.002204,0.2604,99.8518,0.1208,0.129,0.1469,111.57
6/30/1998,0.6194,0.6813,0.007198,0.5184,0.6576,1.6677,0.02357,0.0000678,0.00073,0.1305,0.02385,0.1253,0.02911,0.5935,0.0237,3.7998,0.1699,0.002132,0.2424,100.3247,0.1208,0.1291,0.1452,112.24
7/31/1998,0.607,0.6613,0.006913,0.5105,0.672,1.633,0.02351,0.000076,0.00081,0.1325,0.02379,0.1258,0.0291,0.5794,0.02451,3.69968,0.1637,0.002143,0.2409,101.9395,0.1208,0.1291,0.1475,114
8/31/1998,0.5683,0.6376,0.007115,0.4947,0.6964,1.6801,0.02353,0.0000893,0.00074,0.129,0.02281,0.1239,0.0287,0.5632,0.02386,3.59956,0.1559,0.002112,0.2384,102.0295,0.1208,0.129,0.1491,114.9
9/30/1998,0.5933,0.6528,0.007317,0.5,0.725,1.7,0.02356,0.000093,0.00072,0.1354,0.02275,0.1275,0.02909,0.5922,0.02562,3.59956,0.1688,0.002142,0.2632,98.3854,0.1208,0.129,0.1577,109.69
10/30/1998,0.6237,0.6479,0.00861,0.5295,0.7395,1.6542,0.02362,0.0001299,0.00076,0.1361,0.0248,0.1281,0.0308,0.6154,0.02723,3.49991,0.1767,0.002159,0.2632,94.9459,0.1208,0.1291,0.1591,104.75
11/30/1998,0.6287,0.6523,0.008123,0.5255,0.717,1.6495,0.02349,0.0001347,0.0008,0.13333,0.02535,0.1229,0.03084,0.6088,0.02772,3.29968,0.176,0.002137,0.2632,96.8244,0.1208,0.1291,0.1552,107.07
12/31/1998,0.6123,0.6535,0.008814,0.528,0.7286,1.6595,0.02352,0.0001274,0.00083,0.1312,0.02554,0.1233,0.03104,0.6054,0.02736,3.19956,0.1708,0.002116,0.2632,94.6153,0.1208,0.1291,0.1573,103.89
1/29/1999,0.6288,0.6618,0.008595,0.5389,0.7064,1.6452,0.02353,0.0001106,0.00085,0.1329,0.02597,0.1282,0.03096,0.5912,0.02711,2.99979,0.165,0.002044,0.2632,95.5994,0.1208,0.129,0.1527,105.57
2/26/1999,0.6187,0.6632,0.0084,0.5228,0.6911,1.603,0.02343,0.0001136,0.00082,0.1267,0.02567,0.1226,0.03023,0.5807,0.02679,2.81958,0.1615,0.001992,0.2632,97.5429,0.1208,0.1291,0.1483,107.71
3/31/1999,0.63432,0.66282,0.008414,0.5357,0.67499,1.61186,0.023565,0.000115,0.00081,0.128811,0.025779,0.121054,0.030172,0.579,0.026589,3,0.1624,0.002061,0.26316,97.96,0.120773,0.129041,0.14485,108.23
4/30/1999,0.6616,0.6866,0.00838,0.5588,0.657,1.609,0.02335,0.0001238,0.00084,0.1282,0.02628,0.1187,0.03059,0.5898,0.02686,2.56998,0.1638,0.002065,0.2632,97.9125,0.1208,0.129,0.1424,108.21
5/31/1999,0.6524,0.6784,0.008229,0.5356,0.6547,1.6013,0.0233,0.0001231,0.00084,0.1261,0.0263,0.1161,0.03054,0.5796,0.02696,2.47965,0.16,0.002025,0.2632,98.9972,0.1208,0.129,0.1401,109.42
6/30/1999,0.6675,0.6789,0.008249,0.5348,0.6451,1.5773,0.02306,0.0001501,0.00086,0.1276,0.02627,0.1184,0.03096,0.5885,0.02712,2.37999,0.1658,0.001928,0.2632,99.5112,0.1208,0.1289,0.1391,110.17
7/30/1999,0.6525,0.6639,0.008734,0.5303,0.67128,1.6227,0.02307,0.0001452,0.00083,0.1286,0.02597,0.1218,0.03106,0.5944,0.02687,2.33995,0.1624,0.00195,0.2632,97.4724,0.1208,0.1288,0.1438,107.23
8/31/1999,0.64,0.6702,0.009129,0.5181,0.6607,1.6055,0.023,0.0001303,0.00085,0.1276,0.0252,0.1213,0.03145,0.5937,0.02608,2.23983,0.1643,0.001935,0.2632,96.6992,0.1208,0.1288,0.1423,106.17
9/30/1999,0.6521,0.6812,0.009406,0.5177,0.6687,1.6471,0.02292,0.0001202,0.00082,0.1303,0.02445,0.1228,0.0315,0.5889,0.02443,2.16998,0.1665,0.001887,0.2632,95.2238,0.1208,0.1287,0.1434,104.29
10/29/1999,0.6377,0.6798,0.009606,0.5081,0.6573,1.6453,0.02303,0.0001465,0.00083,0.1279,0.02494,0.122,0.03153,0.6015,0.02589,2.07964,0.1627,0.001827,0.2632,95.2188,0.1208,0.1287,0.1419,104.21
11/30/1999,0.6354,0.6786,0.009794,0.5095,0.6299,1.5984,0.02304,0.0001367,0.00086,0.1241,0.02439,0.1176,0.03157,0.5949,0.02563,1.9297,0.1619,0.001834,0.2632,96.4453,0.1208,0.1288,0.1355,105.33
12/31/1999,0.656,0.6924,0.009792,0.5229,0.6281,1.6153,0.02299,0.0001431,0.00088,0.1248,0.02481,0.1176,0.03186,0.6004,0.02655,1.83983,0.1625,0.001888,0.2632,95.8083,0.1208,0.1286,0.1353,105.06
1/31/2000,0.6369,0.6917,0.009313,0.496,0.6035,1.6155,0.02294,0.0001342,0.00089,0.1199,0.02466,0.1128,0.0326,0.5875,0.02664,1.78954,0.1585,0.001931,0.2632,98.1888,0.1208,0.1285,0.1309,107.34
2/29/2000,0.6187,0.6898,0.009074,0.4901,0.601,1.5786,0.02293,0.0001345,0.00088,0.1196,0.02439,0.1143,0.03257,0.58,0.02623,1.73971,0.1578,0.00199,0.2632,99.3742,0.1208,0.1285,0.1299,109.1
3/31/2000,0.607,0.6899,0.009711,0.4975,0.6006,1.5913,0.02294,0.0001318,0.0009,0.1181,0.02434,0.1157,0.03286,0.5841,0.02644,1.7,0.1532,0.001987,0.2632,98.0586,0.1208,0.1284,0.1284,106.86
4/28/2000,0.5839,0.6756,0.009242,0.4859,0.5817,1.5534,0.02291,0.0001262,0.0009,0.1118,0.02422,0.112,0.03269,0.586,0.02626,1.64,0.1473,0.001941,0.2632,101.8361,0.1208,0.1284,0.1221,111.25
5/31/2000,0.5731,0.668,0.009276,0.4587,0.5951,1.5008,0.02243,0.0001157,0.00089,0.1128,0.02345,0.1118,0.03246,0.5772,0.02553,1.62,0.1437,0.001907,0.2632,101.6856,0.1208,0.1283,0.1256,111.29
6/30/2000,0.5968,0.6759,0.009432,0.4691,0.6126,1.5173,0.0224,0.0001142,0.0009,0.1165,0.02312,0.1138,0.03255,0.5786,0.02551,1.61,0.1475,0.001853,0.2632,99.9414,0.1208,0.1283,0.128,108.94
7/31/2000,0.5802,0.6724,0.009143,0.4544,0.5988,1.499,0.0222,0.000112,0.0009,0.1128,0.02227,0.1092,0.03225,0.5774,0.02421,1.57,0.1438,0.0018,0.2632,102.0888,0.1208,0.1282,0.1243,111.64
8/31/2000,0.5767,0.6793,0.009375,0.4275,0.5736,1.4513,0.02183,0.00012,0.0009,0.1101,0.02217,0.1059,0.03222,0.581,0.02447,1.53,0.1434,0.001774,0.2632,102.9537,0.1208,0.1282,0.119,112.41
9/29/2000,0.5428,0.6653,0.009252,0.4076,0.58,1.4764,0.02175,0.0001142,0.0009,0.1104,0.02165,0.1037,0.03201,0.5749,0.02373,1.5,0.1382,0.001774,0.2632,104.07,0.1208,0.1283,0.1184,113.6
10/31/2000,0.5212,0.6569,0.009167,0.3988,0.5564,1.4497,0.02135,0.000107,0.00088,0.1079,0.01955,0.1001,0.03096,0.57,0.02275,1.47,0.1323,0.001753,0.2632,106.5666,0.1208,0.1282,0.1141,116.23
11/30/2000,0.52845,0.6513,0.009058,0.41145,0.5781,1.4265,0.02134,0.0001049,0.00082,0.1079,0.02015,0.0998,0.03028,0.5705,0.02284,1.46,0.1291,0.00173,0.2632,106.4392,0.1208,0.1282,0.1169,116.14
12/31/2000,0.55865,0.66713,0.0087439,0.4437,0.62016,1.496,0.021422,0.0001034,0.00079,0.113431,0.02,0.106168,0.03019,0.5767,0.0230415,1.50644,0.13175,0.001743,0.26316,102.9843,0.120811,0.12821,0.12619,113
1/31/2001,0.54975,0.66765,0.00858,0.44355,0.6117,1.4644,0.021552,0.0001059,0.0008,0.114055,0.0204082,0.105675,0.031,0.5736,0.0235322,1.48924,0.12916,0.001781,0.26319,103.9767,0.120801,0.128225,0.12567,114.17
2/28/2001,0.52605,0.6507,0.0085251,0.43135,0.59916,1.4448,0.021482,0.0001015,0.0008,0.112199,0.0207361,0.102006,0.0309,0.5732,0.0231992,1.04091,0.13042,0.001742,0.26319,105.5072,0.120798,0.128213,0.12375,115.75
3/30/2001,0.48555,0.63444,0.0079192,0.40285,0.57376,1.4165,0.021452,0.0000959,0.00075,0.109105,0.0201715,0.096059,0.0305,0.554,0.0222099,0.99574,0.12422,0.001679,0.26312,110.1998,0.120806,0.128225,0.11763,120.79
4/30/2001,0.5125,0.65144,0.0080919,0.4139,0.57755,1.4332,0.021354,0.0000862,0.00076,0.110216,0.0194553,0.097633,0.0304,0.549,0.021925,0.87686,0.12453,0.001664,0.26319,108.4152,0.120811,0.12822,0.1192,119.27
5/31/2001,0.50685,0.65041,0.0083815,0.40945,0.55639,1.4186,0.021288,0.0000899,0.00078,0.10672,0.019802,0.092608,0.0295,0.5526,0.0220386,0.8547,0.12508,0.001637,0.26312,109.8231,0.120817,0.128209,0.11336,120.06
6/29/2001,0.51075,0.6598,0.0080244,0.40765,0.55763,1.4163,0.021256,0.0000878,0.00077,0.107279,0.019073,0.092157,0.029,0.5488,0.0221068,0.79681,0.12426,0.001583,0.26316,110.2987,0.120821,0.128203,0.11417,121.38
7/31/2001,0.50975,0.65221,0.0079987,0.41345,0.57953,1.42525,0.021216,0.0001053,0.00077,0.109853,0.0186741,0.094994,0.0288,0.5546,0.0218818,0.75211,0.121,0.001492,0.26319,109.1801,0.120817,0.128218,0.11769,120.17
8/31/2001,0.52935,0.64499,0.0084196,0.43955,0.60107,1.4542,0.021222,0.0001128,0.00078,0.113107,0.0196078,0.096097,0.029,0.5746,0.0227015,0.72993,0.11848,0.001504,0.26316,106.6263,0.120818,0.128208,0.12236,117.12
9/28/2001,0.49125,0.63323,0.0083661,0.4073,0.61679,1.4744,0.020894,0.0001029,0.00077,0.112759,0.0194609,0.093582,0.029,0.5656,0.0225683,0.65142,0.11099,0.001443,0.26319,107.3118,0.12082,0.128212,0.1226,117.51
10/31/2001,0.50295,0.62968,0.0081646,0.41075,0.61173,1.4547,0.020831,0.0000955,0.00077,0.112499,0.0192493,0.093786,0.029,0.5484,0.0223889,0.62822,0.10593,0.001401,0.26319,108.658,0.12082,0.128213,0.12095,119.15
11/30/2001,0.52175,0.63646,0.0080965,0.41695,0.6092,1.4242,0.020866,0.0000956,0.00079,0.111956,0.0192493,0.093761,0.0291,0.5459,0.0227609,0.6759,0.09747,0.001457,0.26319,108.6793,0.120811,0.128233,0.1204,119.5
12/31/2001,0.51195,0.62657,0.0076339,0.4165,0.60223,1.45565,0.020719,0.0000957,0.00076,0.111485,0.0193498,0.095325,0.0286,0.5419,0.0226296,0.68966,0.08403,0.001513,0.26312,110.5359,0.120821,0.12824,0.11978,122.19
1/31/2002,0.50795,0.62921,0.0074228,0.41605,0.58156,1.4105,0.02061,0.000097,0.00076,0.109773,0.0195122,0.093864,0.0286,0.5437,0.0226989,0.75959,0.08745,0.001474,0.26312,112.8303,0.120824,0.128218,0.11567,124.58
2/28/2002,0.51835,0.62457,0.0075002,0.42245,0.58948,1.4167,0.020511,0.0000985,0.00076,0.112663,0.0194932,0.095914,0.0285,0.546,0.0228676,0.71683,0.08778,0.001488,0.26316,112.6858,0.120824,0.128213,0.11702,124.6
3/29/2002,0.53335,0.627,0.0075344,0.4404,0.59427,1.4259,0.020485,0.0001018,0.00075,0.112941,0.0196002,0.096534,0.02861,0.5424,0.0229832,0.74123,0.08826,0.001523,0.26312,111.7932,0.120665,0.12821,0.11725,123.57
4/30/2002,0.53845,0.63796,0.0077797,0.44805,0.61841,1.4576,0.02041,0.0001072,0.00077,0.118886,0.0197824,0.097482,0.02884,0.5505,0.023116,0.7446,0.09376,0.001546,0.26319,108.9291,0.120667,0.128221,0.12114,120.28
5/31/2002,0.56725,0.65469,0.0080567,0.48055,0.63599,1.45425,0.020404,0.0001132,0.00082,0.124931,0.0199104,0.102638,0.02941,0.559,0.0235933,0.6918,0.1023,0.001525,0.26319,105.6461,0.120824,0.128208,0.12577,116.64
6/28/2002,0.56355,0.65943,0.0083623,0.48705,0.67522,1.5331,0.020458,0.0001148,0.00083,0.133392,0.0198413,0.109129,0.02993,0.5664,0.0240906,0.63291,0.09713,0.001457,0.26312,102.2038,0.120669,0.128211,0.13351,112.65
7/31/2002,0.54225,0.63123,0.0083483,0.4651,0.67322,1.5634,0.020544,0.0001103,0.00084,0.131244,0.0195255,0.105733,0.0298,0.5671,0.0238777,0.59172,0.09802,0.001414,0.26312,103.5847,0.120675,0.128199,0.13151,113.93
8/30/2002,0.55085,0.64152,0.0084424,0.46925,0.66747,1.5498,0.020629,0.0001129,0.00083,0.132947,0.0192864,0.106468,0.02925,0.5717,0.0237023,0.61538,0.09434,0.00141,0.26319,102.9428,0.120674,0.128199,0.13214,113.21
9/30/2002,0.54265,0.63006,0.0082173,0.46885,0.67753,1.56805,0.020672,0.0001111,0.00082,0.134842,0.019084,0.107746,0.02868,0.5609,0.0230867,0.60093,0.09491,0.001335,0.26319,103.5592,0.120668,0.128208,0.13282,114.07
10/31/2002,0.55515,0.64154,0.0081619,0.4861,0.67741,1.5657,0.020678,0.0001085,0.00082,0.134589,0.0188501,0.109299,0.02882,0.5658,0.023092,0.59591,0.09985,0.001376,0.26312,103.2157,0.120669,0.128213,0.13333,113.86
11/29/2002,0.56095,0.63879,0.0081613,0.49805,0.67451,1.5575,0.020691,0.0001114,0.00083,0.136679,0.0186741,0.110677,0.02881,0.5675,0.0229911,0.64977,0.10817,0.001421,0.26312,103.1311,0.120668,0.128223,0.13404,113.73
12/31/2002,0.56155,0.63621,0.0084193,0.52425,0.72288,1.60965,0.020844,0.0001117,0.00084,0.144192,0.0186567,0.115042,0.02886,0.5759,0.0231992,0.60419,0.11669,0.001388,0.26319,100.2583,0.120816,0.128226,0.14126,110.47
1/31/2003,0.58825,0.65792,0.0083378,0.54455,0.73327,1.64705,0.020923,0.0001127,0.00085,0.14459,0.0185701,0.116594,0.02882,0.5753,0.0233863,0.60602,0.11751,0.00136,0.26312,98.3098,0.120817,0.128207,0.14468,108.92
2/28/2003,0.60895,0.67404,0.0084638,0.56015,0.73948,1.5737,0.020973,0.0001126,0.00084,0.139844,0.0183486,0.117813,0.02878,0.5759,0.0233699,0.62539,0.12376,0.001335,0.26319,97.3896,0.120665,0.128222,0.14546,107.9
3/31/2003,0.60435,0.6812,0.0084724,0.5552,0.74027,1.5825,0.021066,0.0001123,0.0008,0.137567,0.0186829,0.118298,0.02882,0.5671,0.0233427,0.58275,0.1269,0.001363,0.26312,96.5993,0.120669,0.12821,0.14706,107.21
4/30/2003,0.62635,0.69913,0.008409,0.56205,0.73806,1.5997,0.021086,0.0001152,0.00082,0.142749,0.0190404,0.122609,0.02869,0.5639,0.0234907,0.63654,0.13736,0.001424,0.26312,94.9395,0.120669,0.12822,0.15069,105.8
5/30/2003,0.65275,0.73169,0.0083787,0.57705,0.77042,1.636,0.021207,0.0001203,0.00083,0.149683,0.0187899,0.129107,0.02886,0.5772,0.0239464,0.69711,0.12346,0.001406,0.26312,91.6268,0.120674,0.128228,0.15861,102.61
6/30/2003,0.6734,0.74278,0.0083507,0.58785,0.74074,1.65585,0.021065,0.0001217,0.00084,0.138787,0.0188041,0.125573,0.02894,0.5698,0.0238095,0.70775,0.13362,0.00143,0.26312,92.1042,0.121271,0.128228,0.15514,103.28
